Date,INR vs USD
4/15/1983,9.99
4/18/1983,9.95
4/19/1983,9.94
4/20/1983,9.98
4/21/1983,10
4/22/1983,10.01
4/25/1983,9.99
4/26/1983,9.98
4/27/1983,9.98
4/28/1983,9.97
4/29/1983,10
5/2/1983,10
5/3/1983,9.98
5/4/1983,9.97
5/5/1983,9.98
5/6/1983,9.99
5/9/1983,9.99
5/10/1983,9.99
5/11/1983,9.97
5/12/1983,9.99
5/13/1983,9.99
5/16/1983,9.9
5/17/1983,10
5/18/1983,10.01
5/19/1983,10.03
5/20/1983,10.01
5/23/1983,10.01
5/24/1983,10
5/25/1983,10
5/26/1983,9.97
5/27/1983,10.02
5/31/1983,9.98
6/1/1983,10
6/2/1983,10
6/3/1983,10.01
6/6/1983,9.99
6/7/1983,10
6/8/1983,10.01
6/9/1983,10
6/10/1983,10.01
6/13/1983,10.02
6/14/1983,10.04
6/15/1983,10.06
6/16/1983,10.07
6/17/1983,10.07
6/20/1983,10.08
6/21/1983,10.08
6/22/1983,10.09
6/23/1983,10.1
6/24/1983,10.09
6/27/1983,10.08
6/28/1983,10.09
6/29/1983,10.1
6/30/1983,10.09
7/1/1983,10.09
7/5/1983,10.05
7/6/1983,10.05
7/7/1983,10.04
7/8/1983,10.05
7/11/1983,10.07
7/12/1983,10.11
7/13/1983,10.12
7/14/1983,10.11
7/15/1983,10.12
7/18/1983,10.09
7/19/1983,10.07
7/20/1983,10.07
7/21/1983,10.08
7/22/1983,10.09
7/25/1983,10.09
7/26/1983,10.09
7/27/1983,10.1
7/28/1983,10.12
7/29/1983,10.14
8/1/1983,10.14
8/2/1983,10.16
8/3/1983,10.16
8/4/1983,10.17
8/5/1983,10.21
8/8/1983,10.2
8/9/1983,10.19
8/10/1983,10.19
8/11/1983,10.2
8/12/1983,10.23
8/15/1983,10.16
8/16/1983,10.18
8/17/1983,10.16
8/18/1983,10.17
8/19/1983,10.19
8/22/1983,10.17
8/23/1983,10.15
8/24/1983,10.19
8/25/1983,10.19
8/26/1983,10.22
8/29/1983,10.25
8/30/1983,10.21
8/31/1983,10.22
9/1/1983,10.2
9/2/1983,10.22
9/6/1983,10.21
9/7/1983,10.22
9/8/1983,10.2
9/9/1983,10.19
9/12/1983,10.18
9/13/1983,10.2
9/14/1983,10.2
9/15/1983,10.21
9/16/1983,10.2
9/19/1983,10.2
9/20/1983,10.19
9/21/1983,10.19
9/22/1983,10.18
9/23/1983,10.2
9/26/1983,10.21
9/27/1983,10.2
9/28/1983,10.2
9/29/1983,10.21
9/30/1983,10.2
10/3/1983,10.2
10/4/1983,10.22
10/5/1983,10.2
10/6/1983,10.2
10/7/1983,10.21
10/11/1983,10.19
10/12/1983,10.2
10/13/1983,10.21
10/14/1983,10.21
10/17/1983,10.2
10/18/1983,10.21
10/19/1983,10.2
10/20/1983,10.22
10/21/1983,10.24
10/24/1983,10.25
10/25/1983,10.27
10/26/1983,10.29
10/27/1983,10.29
10/28/1983,10.28
10/31/1983,10.29
11/1/1983,10.3
11/2/1983,10.31
11/3/1983,10.31
11/4/1983,10.31
11/7/1983,10.32
11/9/1983,10.36
11/10/1983,10.34
11/14/1983,10.36
11/15/1983,10.38
11/16/1983,10.38
11/17/1983,10.4
11/18/1983,10.41
11/21/1983,10.45
11/22/1983,10.41
11/23/1983,10.4
11/25/1983,10.43
11/28/1983,10.45
11/29/1983,10.45
11/30/1983,10.42
12/1/1983,10.41
12/2/1983,10.41
12/5/1983,10.44
12/6/1983,10.46
12/7/1983,10.47
12/8/1983,10.46
12/9/1983,10.45
12/12/1983,10.44
12/13/1983,10.44
12/14/1983,10.46
12/15/1983,10.48
12/16/1983,10.52
12/19/1983,10.52
12/20/1983,10.55
12/21/1983,10.55
12/22/1983,10.53
12/23/1983,10.6
12/27/1983,10.57
12/28/1983,10.52
12/29/1983,10.51
12/30/1983,10.49
1/3/1984,10.57
1/4/1984,10.63
1/5/1984,10.69
1/6/1984,10.74
1/9/1984,10.74
1/10/1984,10.72
1/11/1984,10.7
1/12/1984,10.72
1/13/1984,10.75
1/16/1984,10.7
1/17/1984,10.69
1/18/1984,10.72
1/19/1984,10.73
1/20/1984,10.7
1/23/1984,10.74
1/24/1984,10.74
1/25/1984,10.75
1/26/1984,10.74
1/27/1984,10.75
1/30/1984,10.74
1/31/1984,10.76
2/1/1984,10.76
2/2/1984,10.76
2/3/1984,10.75
2/6/1984,10.76
2/7/1984,10.76
2/8/1984,10.76
2/9/1984,10.76
2/10/1984,10.77
2/14/1984,10.76
2/15/1984,10.75
2/16/1984,10.74
2/17/1984,10.73
2/21/1984,10.74
2/22/1984,10.74
2/23/1984,10.75
2/24/1984,10.71
2/27/1984,10.74
2/28/1984,10.7
2/29/1984,10.69
3/1/1984,10.68
3/2/1984,10.67
3/5/1984,10.67
3/6/1984,10.67
3/7/1984,10.67
3/8/1984,10.67
3/9/1984,10.69
3/12/1984,10.69
3/13/1984,10.7
3/14/1984,10.66
3/15/1984,10.68
3/16/1984,10.72
3/19/1984,10.76
3/20/1984,10.77
3/21/1984,10.78
3/22/1984,10.79
3/23/1984,10.77
3/26/1984,10.75
3/27/1984,10.73
3/28/1984,10.74
3/29/1984,10.7
3/30/1984,10.76
4/2/1984,10.76
4/3/1984,10.78
4/4/1984,10.77
4/5/1984,10.77
4/6/1984,10.77
4/9/1984,10.78
4/10/1984,10.8
4/11/1984,10.8
4/12/1984,10.8
4/13/1984,10.8
4/16/1984,10.82
4/17/1984,10.82
4/18/1984,10.81
4/19/1984,10.82
4/20/1984,10.82
4/23/1984,10.82
4/24/1984,10.87
4/25/1984,10.88
4/26/1984,10.89
4/27/1984,10.91
4/30/1984,10.93
5/1/1984,10.92
5/2/1984,10.94
5/3/1984,10.92
5/4/1984,10.93
5/7/1984,10.98
